GeneID	padj	pvalue	lfcSE	stat	log2FoldChange	baseMean	Symbol	Description
81857	1.30e-01	8.25e-02	0.0981	1.7364674	0.17037127	1185.49	MED25	mediator complex subunit 25
55131	1.30e-01	8.25e-02	0.051	-1.7361857	-0.08847705	884.22	RBM28	RNA binding motif protein 28
466	1.30e-01	8.26e-02	0.1078	-1.7359565	-0.18711755	498.47	ATF1	activating transcription factor 1
401898	1.30e-01	8.26e-02	0.1538	1.7356929	0.26699739	31.86	ZNF833P	"zinc finger protein 833, pseudogene"
151188	1.30e-01	8.26e-02	0.1124	-1.7356004	-0.19508333	391.76	ARL6IP6	ADP ribosylation factor like GTPase 6 interacting protein 6
107986986	1.30e-01	8.26e-02	0.2625	-1.7355643	-0.45556332	54.6	LOC107986986	uncharacterized LOC107986986
105375443	1.30e-01	8.27e-02	0.2061	-1.7355034	-0.35774583	7.74	LOC105375443	
100616408	1.30e-01	8.27e-02	0.1681	-1.7354259	-0.29172633	587.54	MIR5047	microRNA 5047
81578	1.30e-01	8.27e-02	0.2713	-1.7353624	-0.47074373	93.1	COL21A1	collagen type XXI alpha 1 chain
6674	1.30e-01	8.27e-02	0.2188	1.7352586	0.37964969	634.58	SPAG1	sperm associated antigen 1
84524	1.30e-01	8.28e-02	0.0897	1.7348405	0.15555131	294.92	ZC3H8	zinc finger CCCH-type containing 8
5727	1.30e-01	8.28e-02	0.1675	1.7344777	0.29047122	955.89	PTCH1	patched 1
9263	1.30e-01	8.29e-02	0.1609	-1.7340532	-0.27902725	875.84	STK17A	serine/threonine kinase 17a
283481	1.31e-01	8.30e-02	0.1655	-1.7335056	-0.28682472	28.94	FGF14-AS2	FGF14 antisense RNA 2
9522	1.31e-01	8.30e-02	0.1363	-1.7334593	-0.23634802	733.35	SCAMP1	secretory carrier membrane protein 1
100534012	1.31e-01	8.32e-02	0.1508	1.7326549	0.2613317	257.6	TNFAIP8L2-SCNM1	TNFAIP8L2-SCNM1 readthrough
100527978	1.31e-01	8.32e-02	0.1364	1.7322289	0.23619228	90.12	TLCD4-RWDD3	TLCD4-RWDD3 readthrough
647087	1.31e-01	8.33e-02	0.0861	1.732043	0.14920219	931.88	STMP1	short transmembrane mitochondrial protein 1
3991	1.31e-01	8.33e-02	0.1089	1.7320209	0.18859979	170.12	LIPE	"lipase E, hormone sensitive type"
399687	1.31e-01	8.33e-02	0.0737	1.731584	0.12754897	2855.23	MYO18A	myosin XVIIIA
1841	1.31e-01	8.34e-02	0.1798	1.7315026	0.31135953	726.27	DTYMK	deoxythymidylate kinase
101928415	1.31e-01	8.34e-02	0.1405	1.7314268	0.24320677	40.05	LOC101928415	uncharacterized LOC101928415
80319	1.31e-01	8.34e-02	0.2108	1.7311254	0.36498672	61.66	CXXC4	CXXC finger protein 4
100506469	1.31e-01	8.35e-02	0.1071	1.7309237	0.18542485	215.1	TMEM147-AS1	TMEM147 antisense RNA 1
9129	1.31e-01	8.35e-02	0.059	1.7308638	0.10208364	1520.84	PRPF3	pre-mRNA processing factor 3
6863	1.31e-01	8.35e-02	0.3559	-1.7307108	-0.61596258	86.9	TAC1	tachykinin precursor 1
728673	1.31e-01	8.35e-02	0.1353	1.7307435	0.23421669	46.78	FAM88B	family with sequence similarity 88 member B
339	1.31e-01	8.35e-02	0.4391	-1.7305494	-0.75992878	29.4	APOBEC1	apolipoprotein B mRNA editing enzyme catalytic subunit 1
105376577	1.31e-01	8.36e-02	0.2036	-1.7303698	-0.35237581	28.55	LOC105376577	uncharacterized LOC105376577
57380	1.31e-01	8.36e-02	0.1053	1.73015	0.1822395	611.12	MRS2	magnesium transporter MRS2
4566	1.31e-01	8.36e-02	0.3033	1.7301814	0.52478674	247.66	TRNK	tRNA-Lys
4047	1.31e-01	8.36e-02	0.1535	-1.7298921	-0.26559876	1940.89	LSS	lanosterol synthase
170685	1.31e-01	8.36e-02	0.2063	-1.7299102	-0.3568942	24.55	NUDT10	nudix hydrolase 10
100289097	1.31e-01	8.37e-02	0.1644	-1.7296615	-0.28440214	258.3	FRG1CP	"FSHD region gene 1 family member C, pseudogene"
7884	1.32e-01	8.37e-02	0.0913	-1.7294142	-0.15791885	1169.01	SLBP	stem-loop binding protein
102723694	1.32e-01	8.38e-02	0.1385	1.7288074	0.23941471	183.83	MIR30DHG	MIR30D and MIR30B host gene
342909	1.32e-01	8.38e-02	0.1146	1.7287836	0.19818329	98.38	ZNF284	zinc finger protein 284
102723708	1.32e-01	8.39e-02	0.2025	1.7282561	0.34995115	9.54	LOC102723708	uncharacterized LOC102723708
101926943	1.32e-01	8.40e-02	0.1927	-1.7281031	-0.33302286	122.14	GTF2I-AS1	GTF2I antisense RNA 1
693175	1.32e-01	8.40e-02	0.2716	-1.7280004	-0.46939088	15.75	MIR590	microRNA 590
26960	1.32e-01	8.40e-02	0.2085	-1.7279676	-0.36031957	222.42	NBEA	neurobeachin
107984673	1.32e-01	8.41e-02	0.2894	-1.7272468	-0.49982465	9.68	LOC107984673	uncharacterized LOC107984673
107985358	1.32e-01	8.42e-02	0.1607	1.726908	0.27747656	26.82	LOC107985358	uncharacterized LOC107985358
6450	1.32e-01	8.42e-02	0.1364	1.7267249	0.23549576	42.84	SH3BGR	SH3 domain binding glutamate rich protein
56931	1.32e-01	8.43e-02	0.1224	1.7264596	0.21128479	934.53	DUS3L	dihydrouridine synthase 3 like
4327	1.32e-01	8.43e-02	0.2927	-1.7263432	-0.50536098	1927.1	MMP19	matrix metallopeptidase 19
25799	1.32e-01	8.43e-02	0.0907	1.7263376	0.15664751	266.66	ZNF324	zinc finger protein 324
191	1.32e-01	8.43e-02	0.1445	1.726386	0.24947766	2962.97	AHCY	adenosylhomocysteinase
525	1.33e-01	8.47e-02	0.2371	-1.7239999	-0.40881373	20.45	ATP6V1B1	ATPase H+ transporting V1 subunit B1
414059	1.33e-01	8.47e-02	0.1149	1.7238027	0.19800522	52.26	TBC1D3B	TBC1 domain family member 3B
112268239	1.33e-01	8.48e-02	0.1481	1.7236236	0.25531166	18.4	LOC112268239	uncharacterized LOC112268239
55839	1.33e-01	8.48e-02	0.1056	-1.7236343	-0.18206263	498.51	CENPN	centromere protein N
374955	1.33e-01	8.49e-02	0.0825	1.7231373	0.14210649	1109.14	SPATA21	spermatogenesis associated 21
7005	1.33e-01	8.49e-02	0.1068	1.7231405	0.18411109	1087.14	TEAD3	TEA domain transcription factor 3
7016	1.33e-01	8.49e-02	0.1022	1.7231863	0.17607603	977.59	TESK1	testis associated actin remodelling kinase 1
79807	1.33e-01	8.49e-02	0.1643	-1.7229097	-0.28309967	231.86	GSTCD	glutathione S-transferase C-terminal domain containing
105376035	1.33e-01	8.49e-02	0.2487	1.7229111	0.42856336	10.54	LOC105376035	uncharacterized LOC105376035
105375884	1.33e-01	8.50e-02	0.1634	1.7226555	0.2815103	14.16	LOC105375884	uncharacterized LOC105375884
10742	1.33e-01	8.50e-02	0.2066	-1.7223062	-0.35581162	306.39	RAI2	retinoic acid induced 2
8804	1.33e-01	8.51e-02	0.089	-1.7220951	-0.15322362	2423.86	CREG1	cellular repressor of E1A stimulated genes 1
150759	1.33e-01	8.51e-02	0.1394	-1.7220735	-0.24012114	281.22	LINC00342	long intergenic non-protein coding RNA 342
245973	1.33e-01	8.51e-02	0.1166	-1.7216134	-0.20069612	1745.33	ATP6V1C2	ATPase H+ transporting V1 subunit C2
25959	1.34e-01	8.52e-02	0.1947	-1.7213059	-0.3350719	2219.28	KANK2	KN motif and ankyrin repeat domains 2
109617013	1.34e-01	8.52e-02	0.2651	-1.7211888	-0.4562401	24.62	SNORD63B	"small nucleolar RNA, C/D box 63B"
105374114	1.34e-01	8.52e-02	0.1777	-1.7211197	-0.30587689	90.63	LOC105374114	uncharacterized LOC105374114
100505592	1.34e-01	8.52e-02	0.2333	-1.7210149	-0.40154648	9.75	GAPLINC	"gastric adenocarcinoma associated, positive CD44 regulator, long intergenic non-coding RNA"
101928111	1.34e-01	8.53e-02	0.1737	1.7207163	0.29886773	32.08	HDAC4-AS1	HDAC4 antisense RNA 1
64091	1.34e-01	8.54e-02	0.1606	-1.7204216	-0.27629774	93.8	POPDC2	popeye domain containing 2
9887	1.34e-01	8.54e-02	0.0594	-1.7203406	-0.10213154	1741.66	SMG7	SMG7 nonsense mediated mRNA decay factor
51227	1.34e-01	8.54e-02	0.1051	1.7202173	0.18074597	261.23	PIGP	phosphatidylinositol glycan anchor biosynthesis class P
10014	1.34e-01	8.54e-02	0.1371	-1.7201709	-0.2358349	1297.79	HDAC5	histone deacetylase 5
100463486	1.34e-01	8.56e-02	0.5912	1.719144	1.01635348	546.11	MTRNR2L8	MT-RNR2 like 8 (pseudogene)
441151	1.34e-01	8.57e-02	0.2914	1.7187797	0.50078713	30.37	TMEM151B	transmembrane protein 151B
284325	1.34e-01	8.57e-02	0.0833	1.7187644	0.14322434	620.67	ACTMAP	actin maturation protease
64766	1.34e-01	8.57e-02	0.1018	-1.7184974	-0.1748942	720.64	S100PBP	S100P binding protein
112495	1.34e-01	8.57e-02	0.1316	1.7184337	0.2262062	1127.47	GTF3C6	general transcription factor IIIC subunit 6
114118903	1.34e-01	8.57e-02	0.1506	-1.7183795	-0.25878082	175.76	ARHGAP11A-SCG5	ARHGAP11A-SCG5 readthrough
375704	1.34e-01	8.57e-02	0.3072	1.7182862	0.52792988	88.37	ENHO	energy homeostasis associated
105375921	1.34e-01	8.58e-02	0.1541	1.7179991	0.26472503	9.56	LOC105375921	uncharacterized LOC105375921
107984312	1.34e-01	8.58e-02	0.2581	1.7178781	0.44343233	23.6	LOC107984312	
388512	1.34e-01	8.58e-02	0.3995	1.7179048	0.68625876	193.7	CLEC17A	C-type lectin domain containing 17A
53340	1.34e-01	8.58e-02	0.1629	1.7177914	0.2798113	126.41	SPA17	sperm autoantigenic protein 17
55000	1.34e-01	8.58e-02	0.0777	-1.7177417	-0.13342208	3724.92	TUG1	taurine up-regulated 1
8894	1.34e-01	8.59e-02	0.0898	-1.7173349	-0.15425081	2324.83	EIF2S2	eukaryotic translation initiation factor 2 subunit beta
10636	1.34e-01	8.59e-02	0.1472	-1.7172575	-0.25283079	543.19	RGS14	regulator of G protein signaling 14
440416	1.34e-01	8.59e-02	0.2318	-1.7172091	-0.39797237	19	CCDC144NL-AS1	CCDC144NL antisense RNA 1
79831	1.35e-01	8.60e-02	0.0824	1.7170935	0.14144751	156.48	KDM8	lysine demethylase 8
434	1.35e-01	8.60e-02	0.223	-1.7169684	-0.38296428	10.17	ASIP	agouti signaling protein
338699	1.35e-01	8.60e-02	0.1183	-1.7169028	-0.20318047	358.61	ANKRD42	ankyrin repeat domain 42
51142	1.35e-01	8.61e-02	0.1453	1.7166071	0.24938931	5628.3	CHCHD2	coiled-coil-helix-coiled-coil-helix domain containing 2
9563	1.35e-01	8.61e-02	0.0799	1.7162892	0.13715792	3188.96	H6PD	hexose-6-phosphate dehydrogenase/glucose 1-dehydrogenase
23625	1.35e-01	8.61e-02	0.1208	-1.7162011	-0.20738475	854.42	FAM89B	family with sequence similarity 89 member B
11194	1.35e-01	8.62e-02	0.1151	1.7159794	0.19750999	1013.86	ABCB8	ATP binding cassette subfamily B member 8
4135	1.35e-01	8.62e-02	0.194	-1.7160081	-0.3329597	81.25	MAP6	microtubule associated protein 6
654364	1.35e-01	8.63e-02	0.166	1.7155191	0.28475835	5103.67	NME1-NME2	NME1-NME2 readthrough
107985162	1.35e-01	8.63e-02	0.3665	-1.7154632	-0.62867844	25.83	LOC107985162	uncharacterized LOC107985162
123	1.35e-01	8.63e-02	0.16	-1.7153239	-0.27443428	1546.69	PLIN2	perilipin 2
196996	1.35e-01	8.63e-02	0.2223	1.7153152	0.38137505	88.18	GRAMD2A	GRAM domain containing 2A
80856	1.35e-01	8.64e-02	0.1317	1.7149275	0.22585215	817.12	LNPK	"lunapark, ER junction formation factor"
7103	1.35e-01	8.64e-02	0.3051	1.714551	0.52309782	16369.35	TSPAN8	tetraspanin 8
91801	1.35e-01	8.65e-02	0.0951	-1.7141801	-0.16308594	223.65	ALKBH8	"alkB homolog 8, tRNA methyltransferase"
105371768	1.35e-01	8.65e-02	0.1563	-1.7139589	-0.26794596	9.37	LOC105371768	uncharacterized LOC105371768
9777	1.35e-01	8.66e-02	0.085	1.7138754	0.14571918	1899	TM9SF4	transmembrane 9 superfamily member 4
79886	1.35e-01	8.66e-02	0.1493	1.713767	0.25579064	635.8	CAAP1	caspase activity and apoptosis inhibitor 1
101929010	1.35e-01	8.66e-02	0.3758	-1.7136638	-0.6439227	9.97	SIRPG-AS1	SIRPG antisense RNA 1
28616	1.35e-01	8.67e-02	0.3655	-1.7132738	-0.62617044	9.3	TRBV4-2	T cell receptor beta variable 4-2
28596	1.35e-01	8.67e-02	0.3019	-1.7131954	-0.51728217	33.56	TRBV7-2	T cell receptor beta variable 7-2
112441434	1.35e-01	8.67e-02	0.1023	-1.7130074	-0.17516918	75.78	SHLD3	shieldin complex subunit 3
105369791	1.36e-01	8.68e-02	0.2291	1.7125862	0.39233743	13.05	LRIG3-DT	LRIG3 divergent transcript
5423	1.36e-01	8.68e-02	0.0738	-1.7124698	-0.12643095	328.81	POLB	DNA polymerase beta
139341	1.36e-01	8.68e-02	0.09	1.7124192	0.15404529	232.09	FUNDC1	FUN14 domain containing 1
5469	1.36e-01	8.68e-02	0.0862	-1.7123006	-0.14761494	982.9	MED1	mediator complex subunit 1
348327	1.36e-01	8.69e-02	0.0965	1.7120919	0.16527068	80.79	ZNF530	zinc finger protein 530
60598	1.36e-01	8.69e-02	0.237	1.7119264	0.40573923	23.47	KCNK15	potassium two pore domain channel subfamily K member 15
55014	1.36e-01	8.69e-02	0.0789	-1.7117689	-0.13508419	919.69	STX17	syntaxin 17
1906	1.36e-01	8.70e-02	0.2246	-1.7114579	-0.38444512	812.93	EDN1	endothelin 1
11309	1.36e-01	8.72e-02	0.1478	1.7104231	0.25286219	1400.65	SLCO2B1	solute carrier organic anion transporter family member 2B1
131578	1.36e-01	8.72e-02	0.2853	-1.7103419	-0.48789578	62.31	LRRC15	leucine rich repeat containing 15
1977	1.36e-01	8.72e-02	0.1072	-1.7101982	-0.18329014	1072.12	EIF4E	eukaryotic translation initiation factor 4E
7136	1.36e-01	8.73e-02	0.2312	1.7098507	0.39534327	31.18	TNNI2	"troponin I2, fast skeletal type"
57658	1.36e-01	8.73e-02	0.1137	-1.7095846	-0.19440402	1781.31	CALCOCO1	calcium binding and coiled-coil domain 1
114905	1.36e-01	8.74e-02	0.2377	1.7092595	0.40623207	128.64	C1QTNF7	C1q and TNF related 7
572558	1.37e-01	8.75e-02	0.2862	1.7089268	0.48914143	27.93	PGM5-AS1	PGM5 antisense RNA 1
89765	1.37e-01	8.75e-02	0.1975	1.7088235	0.33744003	136.15	RSPH1	radial spoke head component 1
102724312	1.37e-01	8.75e-02	0.2022	-1.7087778	-0.34555658	31.43	LINC01770	long intergenic non-protein coding RNA 1770
9172	1.37e-01	8.75e-02	0.1612	1.7084785	0.27534484	55	MYOM2	myomesin 2
11319	1.37e-01	8.76e-02	0.0527	-1.7084042	-0.0900296	569.09	ECD	ecdysoneless cell cycle regulator
342977	1.37e-01	8.76e-02	0.2402	-1.7084347	-0.41040102	9.86	NANOS3	nanos C2HC-type zinc finger 3
140828	1.37e-01	8.76e-02	0.3286	1.7084144	0.56142954	861.33	LINC00261	long intergenic non-protein coding RNA 261
101927262	1.37e-01	8.76e-02	0.2257	1.7082879	0.38557313	9.36	LOC101927262	uncharacterized LOC101927262
26151	1.37e-01	8.77e-02	0.1196	1.7078093	0.20422736	926.04	NAT9	N-acetyltransferase 9 (putative)
2206	1.37e-01	8.77e-02	0.2919	1.7077477	0.49855962	176.99	MS4A2	membrane spanning 4-domains A2
161253	1.37e-01	8.78e-02	0.1663	1.7070775	0.28384987	69.99	REM2	RRAD and GEM like GTPase 2
23300	1.37e-01	8.79e-02	0.0571	-1.706496	-0.09747538	954.34	ATMIN	ATM interactor
101927125	1.37e-01	8.80e-02	0.2633	-1.706308	-0.4492604	17.15	ELFN1-AS1	ELFN1 antisense RNA 1
11092	1.37e-01	8.80e-02	0.1109	1.7061254	0.18929059	73.52	SPACA9	sperm acrosome associated 9
283455	1.37e-01	8.80e-02	0.2119	1.7060266	0.36154351	57.56	KSR2	kinase suppressor of ras 2
23435	1.37e-01	8.80e-02	0.0604	1.7057981	0.10295883	3757.37	TARDBP	TAR DNA binding protein
728039	1.37e-01	8.80e-02	0.1655	-1.7058221	-0.28239435	24.02	SSR4P1	signal sequence receptor subunit 4 pseudogene 1
8436	1.37e-01	8.81e-02	0.2807	-1.7057355	-0.47882936	1296.27	CAVIN2	caveolae associated protein 2
100528062	1.37e-01	8.81e-02	0.1042	-1.7056102	-0.17780252	189.21	ARMCX5-GPRASP2	ARMCX5-GPRASP2 readthrough
27350	1.37e-01	8.81e-02	0.1424	-1.7054084	-0.2428603	509.67	APOBEC3C	apolipoprotein B mRNA editing enzyme catalytic subunit 3C
54806	1.38e-01	8.83e-02	0.0934	-1.7044748	-0.15920817	794.89	AHI1	Abelson helper integration site 1
27035	1.38e-01	8.83e-02	0.3786	1.7043731	0.64529928	1698.73	NOX1	NADPH oxidase 1
100130197	1.38e-01	8.84e-02	0.211	-1.7041187	-0.35955263	31.06	EFCAB14-AS1	EFCAB14 antisense RNA 1
10795	1.38e-01	8.84e-02	0.0815	1.7039369	0.13891843	352.98	ZNF268	zinc finger protein 268
105370792	1.38e-01	8.84e-02	0.1444	-1.7037994	-0.24598104	191.75	LOC105370792	uncharacterized LOC105370792
115399	1.38e-01	8.84e-02	0.1163	1.7036591	0.19820587	162.63	LRRC56	leucine rich repeat containing 56
105370841	1.38e-01	8.85e-02	0.2119	1.7034627	0.36091145	8.46	LOC105370841	uncharacterized LOC105370841
10234	1.38e-01	8.85e-02	0.2082	1.7033823	0.35465943	86.47	LRRC17	leucine rich repeat containing 17
6363	1.38e-01	8.85e-02	0.3831	-1.7032065	-0.65242278	760.12	CCL19	C-C motif chemokine ligand 19
5571	1.38e-01	8.85e-02	0.0881	1.7032336	0.14999568	1062.89	PRKAG1	protein kinase AMP-activated non-catalytic subunit gamma 1
100506714	1.38e-01	8.85e-02	0.1331	-1.7032228	-0.22673932	151.38	NUP50-DT	NUP50 divergent transcript
8899	1.38e-01	8.86e-02	0.1014	-1.702773	-0.17259555	1990.34	PRPF4B	pre-mRNA processing factor 4B
54856	1.38e-01	8.86e-02	0.0595	-1.7026265	-0.10137885	1426.55	GON4L	gon-4 like
84253	1.38e-01	8.86e-02	0.1462	1.7026036	0.24894607	108.46	GARNL3	GTPase activating Rap/RanGAP domain like 3
642361	1.38e-01	8.87e-02	0.0897	-1.7021481	-0.15264523	106.55	LOC642361	uncharacterized LOC642361
946	1.38e-01	8.88e-02	0.2641	1.7020001	0.44952422	104.55	SIGLEC6	sialic acid binding Ig like lectin 6
100996307	1.38e-01	8.88e-02	0.1548	-1.7018652	-0.26336897	67.35	LIPE-AS1	LIPE antisense RNA 1
79744	1.38e-01	8.89e-02	0.1136	1.7013535	0.193244	139.59	ZNF419	zinc finger protein 419
203429	1.38e-01	8.89e-02	0.1724	1.7012197	0.29327905	22.36	FAM226A	family with sequence similarity 226 member A
4893	1.38e-01	8.89e-02	0.1114	-1.7011205	-0.18948222	1697.07	NRAS	"NRAS proto-oncogene, GTPase"
107984969	1.38e-01	8.90e-02	0.1692	1.7008746	0.28775843	17.78	TMEM11-DT	TMEM11 divergent transcript
10603	1.38e-01	8.90e-02	0.2182	-1.7008289	-0.37105935	261.6	SH2B2	SH2B adaptor protein 2
8341	1.39e-01	8.90e-02	0.2292	-1.7005376	-0.38972666	23.44	H2BC15	H2B clustered histone 15
8675	1.39e-01	8.91e-02	0.0795	-1.7003381	-0.13521243	2616.14	STX16	syntaxin 16
100289373	1.39e-01	8.95e-02	0.1379	1.6982996	0.23425117	16.04	UBAC2-AS1	UBAC2 antisense RNA 1
112268127	1.39e-01	8.95e-02	0.2926	-1.6979113	-0.49682636	14.61	LOC112268127	uncharacterized LOC112268127
9988	1.39e-01	8.97e-02	0.1315	-1.6972258	-0.22326561	1471.9	DMTF1	cyclin D binding myb like transcription factor 1
10618	1.39e-01	8.97e-02	0.0864	1.6971724	0.14655395	5927.77	TGOLN2	trans-golgi network protein 2
28781	1.40e-01	8.97e-02	0.3007	-1.6967964	-0.510282	307.52	IGLV5-45	immunoglobulin lambda variable 5-45
58508	1.40e-01	8.98e-02	0.1685	-1.6964259	-0.28583826	1983.67	KMT2C	lysine methyltransferase 2C
58513	1.40e-01	8.99e-02	0.0501	1.6960955	0.0850305	878.55	EPS15L1	epidermal growth factor receptor pathway substrate 15 like 1
102465438	1.40e-01	8.99e-02	0.2292	-1.6960552	-0.38872805	16.09	MIR6732	microRNA 6732
2645	1.40e-01	8.99e-02	0.184	-1.6959832	-0.31202668	12.57	GCK	glucokinase
9167	1.40e-01	8.99e-02	0.1063	1.6957155	0.18018572	2025.98	COX7A2L	cytochrome c oxidase subunit 7A2 like
105372952	1.40e-01	8.99e-02	0.2393	-1.6957309	-0.4057646	18.92	LOC105372952	uncharacterized LOC105372952
149420	1.40e-01	9.00e-02	0.1358	1.6955576	0.23026187	381.82	PDIK1L	PDLIM1 interacting kinase 1 like
149837	1.40e-01	9.00e-02	0.1827	1.6955201	0.30968712	120.35	LINC00654	long intergenic non-protein coding RNA 654
100286986	1.40e-01	9.00e-02	0.2503	1.6953157	0.42427495	24.98	LOC100286986	atrophin-domain containing
101929089	1.40e-01	9.01e-02	0.18	-1.6950249	-0.30514383	33.64	TTC36-AS1	TTC36 and KMT2A antisense RNA 1
51808	1.40e-01	9.01e-02	0.0642	1.6949751	0.10880375	729.97	PHAX	phosphorylated adaptor for RNA export
10687	1.40e-01	9.01e-02	0.2641	-1.694859	-0.44767243	69.97	PNMA2	PNMA family member 2
5001	1.40e-01	9.02e-02	0.0916	1.6945492	0.15519619	402.4	ORC5	origin recognition complex subunit 5
55153	1.40e-01	9.02e-02	0.0709	-1.6943388	-0.12009837	727.64	SDAD1	SDA1 domain containing 1
23232	1.40e-01	9.03e-02	0.1239	1.6940468	0.20985141	510.98	TBC1D12	TBC1 domain family member 12
57452	1.40e-01	9.03e-02	0.2426	1.6939636	0.41102194	150.46	GALNT16	polypeptide N-acetylgalactosaminyltransferase 16
2145	1.40e-01	9.03e-02	0.0976	1.6938461	0.165393	1014.47	EZH1	enhancer of zeste 1 polycomb repressive complex 2 subunit
171019	1.40e-01	9.03e-02	0.3165	1.6935868	0.53609583	15.7	ADAMTS19	ADAM metallopeptidase with thrombospondin type 1 motif 19
4097	1.40e-01	9.04e-02	0.0867	-1.6935466	-0.14686335	839.79	MAFG	MAF bZIP transcription factor G
105376154	1.41e-01	9.05e-02	0.1355	1.6926591	0.2294027	8.43	LOC105376154	uncharacterized LOC105376154
105372160	1.41e-01	9.05e-02	0.2938	1.6926811	0.4973338	17.27	LOC105372160	uncharacterized LOC105372160
945	1.41e-01	9.06e-02	0.2539	-1.692434	-0.42962786	75.9	CD33	CD33 molecule
57403	1.41e-01	9.06e-02	0.0751	-1.6923101	-0.12714561	1067.53	RAB22A	"RAB22A, member RAS oncogene family"
26830	1.41e-01	9.06e-02	0.2713	1.6922017	0.45903185	17.45	RNU5D-1	"RNA, U5D small nuclear 1"
83892	1.41e-01	9.06e-02	0.0822	-1.6921587	-0.13901223	1841.59	KCTD10	potassium channel tetramerization domain containing 10
11218	1.41e-01	9.06e-02	0.0709	-1.6921003	-0.11995673	403.59	DDX20	DEAD-box helicase 20
9124	1.41e-01	9.06e-02	0.1356	1.6920696	0.22947182	7143.48	PDLIM1	PDZ and LIM domain 1
284837	1.41e-01	9.07e-02	0.1928	1.6919788	0.3262816	53.89	AATBC	apoptosis associated transcript in bladder cancer
79031	1.41e-01	9.07e-02	0.0995	1.6917679	0.16828623	620.07	PDCL3	phosducin like 3
221	1.41e-01	9.07e-02	0.1444	1.6917832	0.244367	609.62	ALDH3B1	aldehyde dehydrogenase 3 family member B1
414060	1.41e-01	9.08e-02	0.1132	1.6910808	0.19138411	108.31	TBC1D3C	TBC1 domain family member 3C
102723780	1.41e-01	9.09e-02	0.1495	-1.6908292	-0.25269749	8.38	FRG1FP	"FSHD region gene 1 family member F, pseudogene"
8718	1.41e-01	9.09e-02	0.1392	1.6906648	0.23537574	880.33	TNFRSF25	TNF receptor superfamily member 25
9533	1.41e-01	9.09e-02	0.1166	1.6906429	0.19716161	722.17	POLR1C	RNA polymerase I and III subunit C
9158	1.41e-01	9.09e-02	0.1286	1.6906438	0.21737702	991.54	FIBP	FGF1 intracellular binding protein
5133	1.41e-01	9.10e-02	0.2738	-1.6901733	-0.46272577	127.43	PDCD1	programmed cell death 1
23551	1.41e-01	9.10e-02	0.1513	-1.6900193	-0.25572358	236.66	RASD2	RASD family member 2
9401	1.41e-01	9.11e-02	0.1813	1.6894712	0.30623802	875.96	RECQL4	RecQ like helicase 4
55605	1.41e-01	9.11e-02	0.1679	1.6894692	0.28369983	584.2	KIF21A	kinesin family member 21A
51693	1.41e-01	9.12e-02	0.1527	1.6893508	0.25791833	728.35	TRAPPC2L	trafficking protein particle complex subunit 2L
402176	1.41e-01	9.12e-02	0.2283	-1.6889254	-0.38561174	14.39	RPL21P44	ribosomal protein L21 pseudogene 44
9925	1.41e-01	9.13e-02	0.0865	1.6888226	0.14610771	386.44	ZBTB5	zinc finger and BTB domain containing 5
84946	1.42e-01	9.13e-02	0.0742	-1.688642	-0.12531542	774.13	LTV1	LTV1 ribosome biogenesis factor
729873	1.42e-01	9.13e-02	0.1209	1.6884541	0.2041742	96.46	TBC1D3	TBC1 domain family member 3
51560	1.42e-01	9.14e-02	0.1896	-1.6882204	-0.32012699	119.45	RAB6B	"RAB6B, member RAS oncogene family"
